station,storet_id,usgs_id,long_name,short_name,has_telemetry,tel_min_tstamp,tel_max_tstamp,has_archive,arc_min_tstamp,arc_max_tstamp,has_water_chemistry,has_gagings,has_cross_section,has_flood_levels,has_photos,has_description,provider1,provider2,is_cwl_site,is_flood_warning_gage,county_id,dnr_major,has_stats,class_262,value_232,value_262,tstamp_232,tstamp_262,lat,lon
"10103001","S002-956","","Nokasippi River nr Ft. Ripley, CSAH2","Nokasippi",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-01 00:00:00","2011-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,18,10,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.200195,-94.317703
"18037001","","05276000","North Fork Crow River nr Regal, MN","NF Crow, Rgal",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1943-07-01 00:00:00","1954-10-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,34,18,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.384745,-94.793952
"20115003","","450330093030001","East Branch Lamberts Creek at Vadnais Heights, MN","EB Laberts",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-03-12 00:00:00","1989-09-13 00:00:00",0,0,0,0,0,0,USGS,,0,0,62,20,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.064578,-93.057714
"12043001","","05244500","Crow Wing River at Motley, MN","Crow Wing, Motley",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1913-05-01 00:00:00","1931-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,49,12,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.341550,-94.641968
"58033001","S002-125","","Buffalo River nr Georgetown, CR108","Buffalo R - BUF 1",1,"2010-11-30 12:45:00","2012-07-26 06:30:00",1,"2003-01-01 00:00:00","2011-12-31 00:00:00",1,1,0,0,1,1,PCA,,1,0,14,58,0,0,8.4081,19.6648,"2012-07-26 06:30:00","2012-07-26 06:30:00",47.049780,-96.753688
"37028001","S000-301","05340170","North Branch Sunrise River nr North Branch, MN95","Sunrise River NB",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2001-10-01 00:00:00","2011-11-28 00:00:00",1,1,1,0,0,1,PCA,,0,0,13,37,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.513402,-92.893071
"43054001","","05383950","Root River nr Pilot Mound, MN","Root - Pilot Mound",1,"2010-12-31 21:15:00","2012-07-26 10:00:00",1,"2002-08-09 00:00:00","2012-07-21 00:00:00",0,0,0,0,0,0,USGS,,0,0,23,43,1,2,7.74,164,"2012-07-26 10:00:00","2012-07-26 10:00:00",43.784857,-92.030171
"22028001","","05290000","Little Minnesota River nr Peever, CR33","Little MN nr Peever",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1939-10-01 00:00:00","2012-07-19 00:00:00",0,0,0,0,0,0,USGS,,0,0,00,22,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.615944,-96.875583
"10018001","S002-951","","Rice River nr Kimberly, CR56","Rice River, CR56",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-06-01 00:00:00","2011-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,01,10,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.578006,-93.526396
"63057001","","05079000","Red Lake River at Crookston, MN","Red Lake River Crook",1,"2010-12-31 22:00:00","2012-07-26 09:45:00",1,"2006-03-01 00:00:00","2012-07-21 00:00:00",0,0,0,0,0,0,USGS,,0,0,60,63,1,2,4.32,273,"2012-07-26 09:45:00","2012-07-26 09:45:00",47.775840,-96.610083
"19082001","","05279000","South Fork Crow River nr Mayer, MN7","SF Crow  R Mayer",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1934-04-01 00:00:00","2010-12-31 00:00:00",0,1,1,1,1,1,DNR,USGS,0,1,10,19,0,0,2.79,271.425,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.905531,-93.885511
"27042001","","05315200","Prairie Ravine nr Marshall, MN","Prairie Ravine, Mrsh",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1958-11-01 00:00:00","1964-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,42,27,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.495514,-95.796967
"22052001","","05291000","Whetstone River nr Big Stone City, SD","Whetstone River",1,"2010-12-31 22:00:00","2012-07-26 09:45:00",1,"2006-03-01 00:00:00","2012-07-21 00:00:00",0,0,0,0,0,0,USGS,,0,0,00,22,1,4,1.27,19,"2012-07-26 09:45:00","2012-07-26 09:45:00",45.291667,-96.487222
"20088001","","05344500","Mississippi River at Prescott, WI","Miss. River - Presc.",1,"2010-12-31 22:00:00","2012-07-26 10:00:00",1,"1928-06-01 00:00:00","2011-09-29 00:00:00",0,0,0,0,0,0,USGS,,1,0,19,20,1,0,25.54,-1,"2012-07-26 10:00:00","0001-01-01 00:00:00 BC",44.747836,-92.813099
"26003001","S002-190","05301930","Chippewa River nr Cyrus, 140th St","Site 2 Cyrus",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1999-10-01 00:00:00","2011-10-05 00:00:00",1,1,0,0,1,1,PCA,,0,0,75,26,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.701400,-95.762599
"03174001","S005-089","04024000","St. Louis River at Scanlon, MN","St. Louis - Scanlon",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1908-01-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,09,03,1,4,3.67,1580,"2012-07-26 09:30:00","2012-07-26 09:30:00",46.703459,-92.417710
"32073001","S001-210","","Little Beauford Ditch nr Beauford, MN22","Beauford Ditch",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-10-01 00:00:00","2006-10-01 00:00:00",1,0,0,0,0,0,PCA,,0,0,07,32,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.017654,-93.958377
"51065001","S002-008","","West Fork Des Moines River nr Avoca, CSAH7","DM1",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-03-26 00:00:00","2005-09-30 00:00:00",1,1,0,0,1,0,DNR,,0,0,51,51,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.978888,-95.554867
"09029001","","05216800","O'Brien Creek nr Pengilly, MN","O'Brien Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1963-04-01 00:00:00","1968-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,31,09,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.315488,-93.157228
"43072001","S001-318","","South Branch Root River nr Ostrander, 151st St","SB Root, Ostrander",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-04-15 00:00:00","2010-11-08 00:00:00",1,1,0,0,1,0,PCA,,0,0,23,43,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.614721,-92.349561
"17063001","S002-946","","Mayhew Creek nr St. Cloud, CSAH8","Mayhew - CSAH8",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2007-06-13 00:00:00","2011-11-26 00:00:00",1,1,0,0,0,0,PCA,,0,0,05,17,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.588693,-94.079336
"29001001","S001-918","05317000","Cottonwood River nr New Ulm, MN68","PLC001",1,"2010-12-31 22:00:00","2012-07-26 10:00:00",1,"1909-07-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,1,0,08,29,1,3,2.6,86,"2012-07-26 10:00:00","2012-07-26 10:00:00",44.291248,-94.440750
"05013001","","04024093","Skunk Creek Below Elim Creek nr Holyoke, MN","Skunk Creek, Holyoke",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1976-01-01 00:00:00","1978-10-10 00:00:00",0,0,0,0,0,0,USGS,,0,0,09,05,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.515480,-92.462695
"26052001","S005-374","","Shakopee Lake Inlet nr De Graff, CSAH4","Shakopee Lake Inlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-04-10 00:00:00","2011-10-05 00:00:00",1,1,1,0,0,0,PCA,,0,0,12,26,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.136494,-95.472167
"03119002","","04019000","West Two River nr Iron Junction, MN","W Two River, IJ",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1953-10-01 00:00:00","1979-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,69,03,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.401332,-92.702380
"38025003","","","Vermillion River nr Vermillion, CSAH85","VR803",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1999-10-01 00:00:00","2011-11-01 00:00:00",0,1,1,0,1,1,DNR,,0,0,19,38,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.686351,-92.954164
"20106001","","05287890","Elm Creek nr Champlin, MN","Elm Creek - Champlin",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1978-10-01 00:00:00","2012-07-21 00:00:00",0,0,0,0,0,0,USGS,,0,0,27,20,1,4,4.14,30,"2012-07-26 09:30:00","2012-07-26 09:30:00",45.163298,-93.436621
"01001001","","04010500","Pigeon River at Middle Falls nr Grand Portage, MN","Pigeon River",1,"2010-12-31 21:00:00","2012-07-26 09:30:00",1,"1921-06-01 00:00:00","2012-05-13 00:00:00",0,1,0,0,0,0,USGS,,0,0,16,01,1,5,3.83,415,"2012-07-26 09:30:00","2012-07-26 09:30:00",48.012070,-89.616093
"56082006","","05033900","Pelican River at Detroit Lakes, MN","Pelican River DL",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1968-07-23 00:00:00","1971-07-13 00:00:00",0,0,0,0,0,0,USGS,,0,0,03,56,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.810233,-95.828669
"30028001","S003-024","","Center Creek nr Huntley, CR1","Center Ck. nr Huntle",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-10-02 00:00:00","2008-10-01 00:00:00",1,1,1,0,1,1,PCA,,0,0,22,30,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.724656,-94.222447
"58030001","S003-148","","South Branch Buffalo River nr Lawndale, 140th St","SB Buff, Lawndale",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2010-06-30 00:00:00","2010-12-30 00:00:00",1,1,0,0,1,1,DNR,,0,0,84,58,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",46.572562,-96.506765
"27043002","","05315000","Redwood River nr Marshall, MN","RR, Marshall",1,"2010-12-31 21:15:00","2012-07-17 14:00:00",1,"1940-04-01 00:00:00","2012-07-15 00:00:00",0,0,0,0,0,0,USGS,,0,0,42,27,1,0,6.9,15,"2012-07-17 14:00:00","2012-07-17 14:00:00",44.430577,-95.845593
"77034002","","","Pooles Creek nr Deer River, CR134","Pooles Cr 100",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-01-01 00:00:00","2010-06-02 00:00:00",0,1,0,0,0,0,PCA,,0,0,31,77,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.571739,-93.792063
"19069001","","","Buffalo Creek nr Lakeside, CSAH24","Buffalo Ck. nr Lks",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2001-10-01 00:00:00","2011-11-13 00:00:00",0,1,0,0,1,0,PCA,,0,0,65,19,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.793653,-94.579706
"26088001","S005-364","05303470","East Branch Chippewa River nr Benson, CR78","Site 9 NE Branch",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-03-28 00:00:00","2011-10-05 00:00:00",1,1,0,0,1,0,PCA,,0,0,76,26,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.348140,-95.592692
"17038001","S001-523","","Rice Creek nr Clear Lake, CSAH 16","Rice Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-07-02 00:00:00","2011-10-12 00:00:00",1,1,0,0,0,0,PCA,,0,0,71,17,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.486600,-93.979500
"72068004","","05127207","Bjorkman's Creek nr Ely, MN","Bjorkman's Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1972-07-01 00:00:00","1978-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,69,72,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.925182,-91.890707
"19001001","S001-255","05279400","South Fork Crow River at Delano, Bridge St","SF Crow R Delano",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1998-08-14 00:00:00","2010-12-31 00:00:00",1,1,1,1,1,1,DNR,,1,1,86,19,0,0,6.79,242.69,"2012-07-26 09:30:00","2012-07-26 09:30:00",45.041937,-93.789963
"74005001","","05129290","Gold Portage Outlet from Kabetogama Lake nr Ray, MN","Gold Portage Outlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1982-10-01 00:00:00","2007-06-25 00:00:00",0,0,0,0,0,0,USGS,,0,0,69,74,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.524382,-93.075811
"43079001","S004-841","","North Branch Root River at Chatfield, CSAH2","NB Root, Chatfield",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-05-01 00:00:00","2010-11-08 00:00:00",1,1,0,0,1,1,PCA,,0,0,23,43,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.840078,-92.198653
"09065001","S001-922","","Swan River nr Jacobson, CR431","Swan",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2006-10-01 00:00:00","2011-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,31,09,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.032323,-93.193406
"33120001","","05330900","Nine Mile Creek at Bloomington, MN","Nine Mile Crk",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1963-01-01 00:00:00","1973-07-11 00:00:00",0,0,0,0,0,0,USGS,,0,0,27,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.812742,-93.302168
"78007001","S000-184","05135100","Rapid River at Clementson, MN11","Rapid-Clementson",1,"2010-12-31 20:15:00","2012-07-26 09:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,1,1,0,1,1,DNR,,1,0,39,78,0,0,1.63,20.3056,"2012-07-26 09:00:00","2012-07-26 09:00:00",48.690373,-94.433050
"40010001","","05378300","Straight Valley Creek nr Rollingstone, MN","Straight Valley Crk",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1970-10-01 00:00:00","1985-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,85,40,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.085793,-91.842934
"43007002","S004-858","05386070","Root River nr Mound Prairie, CSAH25","Root R. CHWY25",1,"2010-12-31 20:00:00","2012-07-26 08:45:00",1,"2008-10-10 00:00:00","2011-12-31 00:00:00",1,1,1,0,1,1,DNR,,1,0,28,43,0,0,654.62,759.645,"2012-07-26 08:45:00","2012-07-26 08:45:00",43.781374,-91.446473
"19056001","","05278860","Buffalo Creek at Brownton, CR25","Buffalo Ck Brownton",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1998-10-01 00:00:00","2010-12-31 00:00:00",0,1,1,1,1,1,DNR,,0,1,43,19,0,0,4.49,59.752,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.735687,-94.350889
"38034002","","05345100","South Branch Vermillion River at Empire, CSAH66","SB802",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1999-10-01 00:00:00","2011-11-01 00:00:00",0,1,1,0,1,1,DNR,,0,0,19,38,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.659138,-93.007767
"20063001","","05288487","Sand Creek at Xeon Street in Coon Rapids, MN","Sand Creek, Xeon",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1979-04-13 00:00:00","1980-11-03 00:00:00",0,0,0,0,0,0,USGS,,0,0,02,20,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.183894,-93.296933
"40024001","S000-321","05376500","South Fork Whitewater River nr Altura, CR112","SF Whitewater Altura",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1939-10-01 00:00:00","2011-10-24 00:00:00",1,1,0,0,0,1,PCA,USGS,0,0,85,40,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.069396,-91.980394
"39107001","","","Lake Jefferson inlet nr Cleveland, Swedes Bay Ln","JG8 ESwedesBay inlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2009-03-24 00:00:00","2010-11-01 00:00:00",0,1,0,0,1,1,DNR,,0,0,40,39,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.254082,-93.763982
"09052001","","","Swan River nr Jurgenson, Charter Dam Rd","SwanR below SwanLk",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1964-01-01 00:00:00","2011-12-31 00:00:00",0,1,0,0,0,0,DNR,USGS,0,0,31,09,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.288826,-93.232344
"33092001","S001-807","05326900","Buffalo Creek nr Jessenland, 270th St","Buffalo Ck. nr Jesse",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2001-04-09 00:00:00","2011-10-01 00:00:00",1,1,1,0,1,1,PCA,,0,0,72,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.556142,-93.933101
"20115005","","450415093014501","Lamberts Creek at White Bear Lake, MN","Lamberts, White Bear",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1988-03-11 00:00:00","1988-10-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,62,20,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.076355,-93.025612
"55044001","","05047500","Mustinka River Above Twelvemile Crk nr Charlesville, MN","Mustinka, Charlesvil",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1943-05-01 00:00:00","1955-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,78,55,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.889568,-96.358366
"18023003","","","Middle Fork Crow River nr New London, CR40","M F Crow R., CR40",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-06-10 00:00:00","2006-10-11 00:00:00",0,1,0,0,0,1,DNR,,0,0,34,18,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.296356,-94.971538
"68032002","","05085420","Snake River nr Radium, MN","Snake - Radium",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2004-09-09 00:00:00","2008-11-11 00:00:00",0,0,0,0,0,0,USGS,,0,0,45,68,1,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.268204,-96.510871
"16067001","S002-649","","Lake Osakis Outlet nr Osakis, CR37","Lk Osakis Out",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2005-10-01 00:00:00","2009-10-20 00:00:00",1,1,0,0,1,0,PCA,,0,0,77,16,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.895089,-95.092266
"29053001","","","Pell Creek nr Revere, CR50","Pell Creek, CR50",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2008-10-02 00:00:00","2011-12-31 00:00:00",0,1,1,0,1,1,DNR,,0,0,64,29,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.224543,-95.334656
"58036001","S005-610","","Clay County Ditch 10 nr Kragnes, CSAH5 (30th St N)","CCD10, Kragnes",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2010-06-18 00:00:00","2010-11-30 00:00:00",1,1,0,0,1,1,DNR,,0,0,14,58,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",47.034873,-96.732124
"39016001","S004-512","05355140","Little Cannon River nr Cannon Falls, CR24","L Cannon CannonFalls",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1998-08-01 00:00:00","2010-12-31 00:00:00",1,1,1,0,1,1,DNR,,0,1,25,39,0,0,8.11,56.72,"2012-07-26 09:30:00","2012-07-26 09:30:00",44.470521,-92.933935
"59002001","S000-092","05064500","Red River of the North at Halstad, MN","RR Halstad",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"2003-01-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,0,0,54,59,1,3,5.26,1130,"2012-07-26 09:30:00","2012-07-26 09:30:00",47.352049,-96.843758
"49007001","S004-113","","Shell Rock River at Glenville, CSAH13","Shell Rock Glenville",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2009-03-20 00:00:00","2010-10-23 00:00:00",1,1,0,0,1,0,DNR,,0,0,24,49,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.573352,-93.277690
"43050001","","05384000","Root River nr Lanesboro, MN","Root, Lanesboro",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1910-02-01 00:00:00","1990-09-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,23,43,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.747839,-91.977427
"48027001","","05456500","Turtle Creek at Austin, 43rd St","Turtle Ck Austin",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"1997-10-01 00:00:00","2010-12-30 00:00:00",0,1,1,1,1,1,DNR,,0,1,50,48,0,0,1.1,12.7355,"2012-07-26 09:30:00","2012-07-26 09:30:00",43.685202,-93.039709
"78002400","","","White Rock Pool on Bois de Sioux River","White Rock Pool BdS",1,"2010-12-31 21:00:00","2012-07-26 09:30:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,0,DNR,,0,0,78,78,0,0,72.31,-1,"2012-07-26 09:30:00","0001-01-01 00:00:00 BC",45.861667,-96.573056
"48023001","","05455940","Cedar River nr Lansing, CR2","Cedar R Lansing",1,"2010-12-31 20:45:00","2012-07-26 09:30:00",1,"2001-03-29 00:00:00","2010-12-30 00:00:00",0,1,1,0,1,1,DNR,,0,1,50,48,0,0,8.69,7.3296,"2012-07-26 09:30:00","2012-07-26 09:30:00",43.746416,-92.958147
"04003500","","","Lower Red Lake near Red Lake","Lower Red Lk nr R Lk",1,"2010-12-31 21:00:00","2012-07-26 09:00:00",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",0,0,0,0,0,0,DNR,,0,0,15,04,0,0,70.72,-1,"2012-07-26 09:00:00","0001-01-01 00:00:00 BC",47.957500,-95.276388
"70040001","","05093000","South Branch Two Rivers at Pelan, MN","SB Two Rivers, Pelan",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1928-08-01 00:00:00","1956-11-29 00:00:00",0,0,0,0,0,0,USGS,,0,0,68,70,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",48.645567,-96.387908
"18012001","","","Twelve Mile Creek nr Waverly, 40th St SW","Twelve Mile Ck. nr W",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2002-03-28 00:00:00","2011-10-25 00:00:00",0,1,0,0,1,0,PCA,,0,0,86,18,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",45.093891,-93.979388
"51021001","S001-363","","West Fork Des Moines River nr Heron Lake, MN62","DM2",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-03-26 00:00:00","2005-10-01 00:00:00",1,1,0,0,1,0,DNR,,0,0,17,51,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.862502,-95.315432
"03149002","","","Partridge River nr Hoyt Lakes, 2.3mi us of CSAH110","Colby Lake Outlet",1,"2010-11-05 06:30:00","2012-07-26 10:15:00",1,"2009-06-10 00:00:00","2011-12-31 00:00:00",0,1,0,0,1,1,DNR,,0,0,69,03,0,0,1439.78,74.8829,"2012-07-26 10:15:00","2012-07-26 10:15:00",47.541612,-92.167808
"51017001","S002-009","05474990","Heron Lake Outlet nr Heron Lake, 400th Ave","Heron Lk Outlet",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2003-04-09 00:00:00","2011-10-02 00:00:00",1,1,1,0,1,1,PCA,,0,0,32,51,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.800576,-95.275835
"53008001","S005-027","","Martin County Ditch 11 nr Dunnell, 70th St","Martin CD11",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"2009-03-28 00:00:00","2010-10-24 00:00:00",1,1,1,0,1,1,DNR,,0,0,46,53,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",43.590114,-94.680847
"01022001","S000-251","04011000","Brule River nr Hovland, MN61","Brule River",1,"2010-11-30 18:15:00","2012-07-13 10:00:00",1,"2002-04-15 00:00:00","2010-12-31 00:00:00",1,1,0,0,0,0,PCA,,0,0,16,01,0,0,21.45,264.877,"2012-07-13 10:00:00","2012-07-12 05:00:00",47.818603,-90.051694
"33038001","","05330645","Carver Creek at CR140 nr Cologne, MN","Carver Creek",0,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",1,"1980-01-01 00:00:00","1980-12-30 00:00:00",0,0,0,0,0,0,USGS,,0,0,40,33,0,7,-1,-1,"0001-01-01 00:00:00 BC","0001-01-01 00:00:00 BC",44.504210,-93.744655
"62021001","S000-064","05074500","Red Lake River nr Red Lake, MN","Red Lake River - Red",1,"2011-02-28 00:00:00","2012-07-26 09:00:00",1,"1933-05-01 00:00:00","2012-07-21 00:00:00",1,0,0,0,0,0,USGS,,0,0,15,62,1,3,70.71,212,"2012-07-26 09:00:00","2012-07-26 09:00:00",47.959855,-95.274628
